,Terminal DateTime,TranType,From/To,Amt Req'd,Fee Req'd,Amt Disp.,Fee Amt.,Term  Seq.,Response,Issuer,Current Balance,Customer_id
1678,10/02/20 21:21:59,W/D,DDA,$200,$3.00,$200,$3.00,1068.0,EMV,MS0,"$4,220.00",5069201099865414484
1679,12/08/20 18:54:16,W/D,SAV,$200,$3.00,$200,$3.00,1491.0,Approved,SNE,"$4,220.00",1190346791087523935
1680,01/07/21 02:08:28,W/D,DDA,$100,$3.00,$100,$3.00,1659.0,EMV,MS0,"$4,220.00",8120477730784561281
1681,04/02/21 02:26:14,W/D,DDA,$200,$3.00,$200,$3.00,2251.0,EMV,SNE,"$4,220.00",4482704050637793617
1682,07/05/21 22:58:12,W/D,DDA,$20,$3.00,$20,$3.00,3122.0,EMV,NYC,"$4,220.00",1363670585561688530
1683,07/19/20 09:53:20,W/D,DDA,$100,$3.00,$100,$3.00,670.0,Liable,MS0,"$4,240.00",6935560593066602033
1684,11/09/20 13:51:51,W/D,SAV,$200,$3.00,$200,$3.00,1272.0,Approved,SNE,"$4,240.00",1079720515450814901
1685,01/17/21 19:39:53,W/D,DDA,$200,$3.00,$200,$3.00,1726.0,Approved,PLS,"$4,240.00",1124466747624390777
1686,01/18/21 09:45:12,W/D,DDA,$100,$0.00,$,$0.00,1727.0,INCORREC,PLS,"$4,240.00",4690406428543881801
1687,04/15/21 13:34:24,W/D,DDA,$40,$3.00,$40,$3.00,2409.0,EMV,AFR,"$4,240.00",6904807094660509534
1688,07/05/21 21:49:53,W/D,DDA,$200,$3.00,$200,$3.00,3121.0,EMV,MS0,"$4,240.00",4718142571725385101
1689,09/15/20 11:35:31,W/D,DDA,$80,$3.00,$80,$3.00,978.0,Liable,SNE,"$4,260.00",4990851531196041948
1690,09/15/20 11:40:24,INQ,DDA,$,$0.00,$,$0.00,979.0,Approved,MS0,"$4,260.00",167576873613633047
1691,09/15/20 13:17:11,INQ,DDA,$,$0.00,$,$0.00,980.0,Approved,MS0,"$4,260.00",167576873613633047
1692,09/15/20 14:39:35,INQ,DDA,$,$0.00,$,$0.00,981.0,Approved,MS0,"$4,260.00",167576873613633047
1693,09/15/20 20:31:19,INQ,DDA,$,$0.00,$,$0.00,982.0,Approved,MS0,"$4,260.00",167576873613633047
1694,09/16/20 04:00:36,INQ,DDA,$,$0.00,$,$0.00,983.0,Approved,MS0,"$4,260.00",167576873613633047
1695,09/16/20 06:02:43,INQ,DDA,$,$0.00,$,$0.00,984.0,Approved,MS0,"$4,260.00",167576873613633047
1696,09/16/20 07:08:27,INQ,DDA,$,$0.00,$,$0.00,985.0,Approved,MS0,"$4,260.00",167576873613633047
1697,09/16/20 10:11:21,INQ,DDA,$,$0.00,$,$0.00,986.0,Approved,MS0,"$4,260.00",167576873613633047
1698,01/29/21 13:00:42,W/D,DDA,$20,$3.00,$20,$3.00,1802.0,EMV,SNE,"$4,260.00",7601844376814250011
1699,01/29/21 14:59:22,INQ,DDA,$,$0.00,$,$0.00,1803.0,INCORREC,PUL,"$4,260.00",7280460617902964447
1700,01/29/21 15:00:13,INQ,DDA,$,$0.00,$,$0.00,1804.0,INCORREC,PUL,"$4,260.00",7280460617902964447
1701,01/30/21 09:52:43,INQ,DDA,$,$0.00,$,$0.00,1805.0,Approved,MS0,"$4,260.00",2838380562721967235
1702,06/15/21 20:00:56,W/D,DDA,$40,$3.00,$40,$3.00,2912.0,EMV,PUL,"$4,260.00",4995890666276855
1703,06/16/21 08:37:50,INQ,DDA,$0,$0.00,$0,$0.00,2913.0,Approved,CI0,"$4,260.00",2628314885148147830
1704,09/02/20 21:05:42,W/D,DDA,$80,$3.00,$80,$3.00,896.0,Liable,PLS,"$4,280.00",266959144381456145
1705,10/31/20 05:21:37,W/D,DDA,$160,$3.00,$160,$3.00,1214.0,EMV,MS0,"$4,280.00",2614981004342438213
1706,11/20/20 03:40:06,W/D,DDA,$100,$3.00,$100,$3.00,1354.0,Approved,PUL,"$4,280.00",7304881223900989991
1707,12/24/20 17:57:58,W/D,DDA,$200,$3.00,$200,$3.00,1571.0,EMV,CI0,"$4,280.00",6151147783377518261
1708,01/29/21 11:17:29,W/D,SAV,$40,$3.00,$40,$3.00,1800.0,EMV,PLS,"$4,280.00",5839938960933133502
1709,01/29/21 12:59:48,INQ,DDA,$,$0.00,$,$0.00,1801.0,Approved,SNE,"$4,280.00",7601844376814250011
1710,03/12/21 06:10:19,W/D,DDA,$40,$3.00,$40,$3.00,2047.0,EMV,PUL,"$4,280.00",151749854163953457
1711,03/26/21 10:23:11,W/D,DDA,$200,$3.00,$200,$3.00,2189.0,EMV,AFR,"$4,280.00",6904807094660509534
1712,04/15/21 02:59:09,W/D,DDA,$100,$3.00,$100,$3.00,2408.0,Approved,PUL,"$4,280.00",4348826085496374272
1713,04/30/21 05:13:06,W/D,DDA,$120,$3.00,$120,$3.00,2522.0,EMV,AFD,"$4,300.00",1547979599847018024
1714,06/04/21 11:39:57,W/D,DDA,$200,$3.00,$200,$3.00,2822.0,Approved,WAE,"$4,300.00",7917719998243785130
1715,06/15/21 15:51:55,W/D,DDA,$20,$3.00,$20,$3.00,2911.0,EMV,MS0,"$4,300.00",4191663777944424198
1716,01/06/21 21:59:19,W/D,DDA,$20,$3.00,$20,$3.00,1657.0,EMV,MS0,"$4,320.00",8120477730784561281
1717,01/07/21 00:17:54,W/D,DDA,$40,$0.00,$,$0.00,1658.0,NSF,PUL,"$4,320.00",6464777056282954490
1718,01/29/21 06:55:02,W/D,DDA,$200,$3.00,$200,$3.00,1799.0,Approved,PUL,"$4,320.00",5373019291954705079
1719,03/11/21 23:18:15,W/D,DDA,$100,$3.00,$100,$3.00,2045.0,Approved,PUL,"$4,320.00",5373019291954705079
1720,03/12/21 06:09:39,W/D,DDA,$60,$0.00,$,$0.00,2046.0,NSF,PUL,"$4,320.00",151749854163953457
1721,06/15/21 12:45:03,W/D,DDA,$60,$3.00,$60,$3.00,2907.0,EMV,MS0,"$4,320.00",3187606172919100028
1722,06/15/21 14:56:11,INQ,DDA,$0,$0.00,$0,$0.00,2908.0,Approved,NYC,"$4,320.00",4031854372302493427
1723,06/15/21 14:57:21,INQ,DDA,$0,$0.00,$0,$0.00,2909.0,Approved,NYC,"$4,320.00",4031854372302493427
1724,06/15/21 15:50:14,INQ,DDA,$0,$0.00,$0,$0.00,2910.0,Approved,MS0,"$4,320.00",4191663777944424198
1725,07/18/20 20:11:39,W/D,DDA,$60,$3.00,$60,$3.00,669.0,Liable,MS0,"$4,340.00",6935560593066602033
1726,09/15/20 11:34:46,W/D,DDA,$200,$3.00,$200,$3.00,977.0,Liable,SNE,"$4,340.00",4990851531196041948
1727,01/06/21 17:46:33,W/D,DDA,$60,$3.00,$60,$3.00,1656.0,EMV,PUL,"$4,340.00",7440246499484235767
1728,02/06/21 22:40:56,W/D,DDA,$100,$3.00,$100,$3.00,1874.0,EMV,PUL,"$4,340.00",1549346141210991524
1729,05/13/21 05:41:24,W/D,DDA,$100,$3.00,$100,$3.00,2647.0,EMV,PUL,"$4,340.00",3611104208111803813
1730,05/30/21 00:50:19,W/D,DDA,$20,$3.00,$20,$3.00,2764.0,EMV,MS0,"$4,340.00",6893058931659275132
1731,08/08/20 18:28:39,W/D,DDA,$200,$3.00,$200,$3.00,820.0,Approved,PUL,"$4,360.00",6720380636312730274
1732,09/02/20 00:02:31,W/D,DDA,$200,$3.00,$200,$3.00,894.0,Approved,NYC,"$4,360.00",8671567784981057364
1733,09/02/20 13:00:03,INQ,DDA,$,$0.00,$,$0.00,895.0,Approved,PLS,"$4,360.00",8932942170165848892
1734,10/23/20 08:50:03,W/D,DDA,$200,$3.00,$200,$3.00,1169.0,EMV,CI0,"$4,360.00",6151147783377518261
1735,02/25/21 17:01:41,W/D,DDA,$200,$3.00,$200,$3.00,1970.0,Approved,PUL,"$4,360.00",5373019291954705079
1736,05/29/21 23:54:05,W/D,DDA,$200,$3.00,$200,$3.00,2763.0,EMV,PLS,"$4,360.00",875893057560591395
1737,07/15/21 21:12:13,W/D,DDA,$20,$3.00,$20,$3.00,3236.0,EMV,PLS,"$4,360.00",885790640891639910
1738,07/16/21 01:28:30,INQ,DDA,$0,$0.00,$0,$0.00,3237.0,NSF,PUL,"$4,360.00",1710975148312736886
1739,07/16/21 01:29:07,INQ,DDA,$0,$0.00,$0,$0.00,3238.0,NSF,PUL,"$4,360.00",2439330674564710544
1740,07/16/21 01:31:20,W/D,DDA,$100,$0.00,$0,$0.00,3239.0,NSF,PUL,"$4,360.00",4551980036011539676
1741,07/29/21 12:25:13,W/D,DDA,$100,$3.00,$100,$3.00,3347.0,EMV,PUL,"$4,360.00",7472622049394864429
1742,07/29/21 13:36:06,W/D,DDA,$160,$0.00,$0,$0.00,3348.0,NSF,PUL,"$4,360.00",2170087134616019330
1743,11/20/20 02:52:52,W/D,DDA,$80,$3.00,$80,$3.00,1350.0,EMV,PLS,"$4,380.00",542867979308584437
1744,11/20/20 03:35:40,W/D,DDA,$100,$0.00,$,$0.00,1351.0,NSF,MS0,"$4,380.00",8120477730784561281
1745,11/20/20 03:36:18,INQ,DDA,$,$0.00,$,$0.00,1352.0,Approved,MS0,"$4,380.00",8120477730784561281
1746,11/20/20 03:39:21,INQ,DDA,$,$0.00,$,$0.00,1353.0,Approved,PUL,"$4,380.00",7304881223900989991
1747,12/02/20 00:29:10,W/D,DDA,$20,$3.00,$20,$3.00,1420.0,EMV,MS0,"$4,380.00",7562086251423021735
1748,03/17/21 14:49:37,W/D,DDA,$200,$3.00,$200,$3.00,2108.0,Approved,PUL,"$4,380.00",7003115162260689319
1749,04/08/21 13:19:08,W/D,DDA,$40,$3.00,$40,$3.00,2331.0,EMV,SNE,"$4,380.00",2654471465955677037
1750,04/14/21 21:43:25,W/D,DDA,$40,$3.00,$40,$3.00,2405.0,EMV,PLS,"$4,380.00",3041864323038578142
1751,04/15/21 02:56:55,INQ,DDA,$0,$0.00,$0,$0.00,2406.0,Approved,PUL,"$4,380.00",4348826085496374272
1752,04/15/21 02:57:56,INQ,DDA,$0,$0.00,$0,$0.00,2407.0,Approved,PUL,"$4,380.00",4348826085496374272
1753,06/15/21 07:23:30,W/D,DDA,$100,$3.00,$100,$3.00,2906.0,Approved,MS0,"$4,380.00",5360415261703058334
1754,07/15/21 18:19:46,W/D,DDA,$200,$3.00,$200,$3.00,3233.0,EMV,PLS,"$4,380.00",1525244677761641055
1755,07/18/20 14:37:52,W/D,DDA,$200,$3.00,$200,$3.00,668.0,Approved,MS0,"$4,400.00",5160764800030931563
1756,08/01/20 13:14:55,W/D,DDA,$200,$3.00,$200,$3.00,761.0,Liable,MS0,"$4,400.00",5778876187126349291
1757,12/01/20 19:08:13,W/D,DDA,$100,$3.00,$100,$3.00,1418.0,EMV,MS0,"$4,400.00",6548531650763991840
1758,12/01/20 19:08:53,INQ,DDA,$,$0.00,$,$0.00,1419.0,Approved,MS0,"$4,400.00",6548531650763991840
1759,01/06/21 16:38:59,W/D,DDA,$200,$3.00,$200,$3.00,1655.0,EMV,PUL,"$4,400.00",4945257824698103974
1760,06/21/21 17:55:43,W/D,DDA,$80,$3.00,$80,$3.00,2977.0,EMV,PLS,"$4,400.00",6754508513099533270
1761,06/21/21 19:34:56,W/D,DDA,$180,$0.00,$0,$0.00,2978.0,INCORREC,MS0,"$4,400.00",3458610411472478779
1762,06/21/21 19:35:46,W/D,DDA,$180,$0.00,$0,$0.00,2979.0,EXC WD L,MS0,"$4,400.00",3458610411472478779
1763,06/21/21 19:38:35,W/D,DDA,$160,$0.00,$0,$0.00,2980.0,EXC WD L,MS0,"$4,400.00",3458610411472478779
1764,06/21/21 19:40:34,W/D,DDA,$140,$0.00,$0,$0.00,2981.0,EXC WD L,MS0,"$4,400.00",3458610411472478779
1765,06/21/21 19:41:46,W/D,DDA,$200,$0.00,$0,$0.00,2982.0,INCORREC,PLS,"$4,400.00",4968065508133194789
1766,10/02/20 21:01:00,W/D,DDA,$200,$3.00,$200,$3.00,1066.0,EMV,MS0,"$4,420.00",2614981004342438213
1767,10/02/20 21:18:10,INQ,DDA,$,$0.00,$,$0.00,1067.0,Approved,MS0,"$4,420.00",5069201099865414484
1768,12/08/20 18:53:14,W/D,SAV,$200,$3.00,$200,$3.00,1490.0,Approved,SNE,"$4,420.00",1190346791087523935
1769,03/11/21 13:05:55,W/D,DDA,$200,$3.00,$200,$3.00,2044.0,Approved,PUL,"$4,420.00",5373019291954705079
1770,04/02/21 02:09:27,W/D,DDA,$100,$3.00,$100,$3.00,2250.0,EMV,SNE,"$4,420.00",8170054693396994233
1771,04/08/21 12:04:10,W/D,DDA,$200,$3.00,$200,$3.00,2329.0,EMV,PLS,"$4,420.00",3041864323038578142
1772,04/14/21 21:34:36,W/D,DDA,$200,$3.00,$200,$3.00,2404.0,EMV,PLS,"$4,420.00",3041864323038578142
1773,04/29/21 21:43:57,W/D,DDA,$40,$3.00,$40,$3.00,2521.0,EMV,PLS,"$4,420.00",4592006352794665373
1774,10/30/20 19:05:19,W/D,CRD,$140,$3.00,$140,$3.00,1213.0,EMV,MS0,"$4,440.00",2701036743211180653
1775,11/09/20 13:51:07,W/D,SAV,$200,$3.00,$200,$3.00,1271.0,Approved,SNE,"$4,440.00",1079720515450814901
1776,01/17/21 19:39:02,W/D,DDA,$200,$3.00,$200,$3.00,1725.0,Approved,PLS,"$4,440.00",1124466747624390777
1777,02/06/21 21:09:35,W/D,DDA,$180,$3.00,$180,$3.00,1872.0,EMV,MS0,"$4,440.00",8022741257523729779
1778,02/06/21 21:55:02,INQ,DDA,$,$0.00,$,$0.00,1873.0,Approved,MS0,"$4,440.00",1385295725921402239
1779,05/13/21 05:05:41,W/D,DDA,$200,$3.00,$200,$3.00,2646.0,EMV,PLS,"$4,440.00",7434234827246510837
1780,07/05/21 17:55:19,W/D,DDA,$60,$3.00,$60,$3.00,3117.0,EMV,PUL,"$4,440.00",4465507511301872814
1781,07/05/21 21:47:49,INQ,DDA,$0,$0.00,$0,$0.00,3118.0,Approved,MS0,"$4,440.00",4718142571725385101
1782,07/05/21 21:48:29,INQ,DDA,$0,$0.00,$0,$0.00,3119.0,Approved,MS0,"$4,440.00",4718142571725385101
1783,07/05/21 21:49:13,INQ,DDA,$0,$0.00,$0,$0.00,3120.0,Approved,MS0,"$4,440.00",4718142571725385101
1784,11/19/20 22:53:28,W/D,SAV,$200,$3.00,$200,$3.00,1349.0,EMV,PLS,"$4,460.00",6593289241846068471
1785,04/29/21 01:26:05,W/D,DDA,$100,$3.00,$100,$3.00,2520.0,EMV,PUL,"$4,460.00",5503445519913822283
1786,07/28/21 22:37:14,W/D,DDA,$200,$3.00,$200,$3.00,3345.0,EMV,MS0,"$4,460.00",3187606172919100028
1787,07/29/21 12:24:24,INQ,DDA,$0,$0.00,$0,$0.00,3346.0,Approved,PUL,"$4,460.00",7472622049394864429
1788,12/24/20 16:27:25,W/D,DDA,$200,$3.00,$200,$3.00,1570.0,EMV,CI0,"$4,480.00",6151147783377518261
1789,03/26/21 08:46:41,W/D,DDA,$20,$3.00,$20,$3.00,2188.0,EMV,PUL,"$4,480.00",2253717849722325592
1790,06/15/21 07:22:24,W/D,DDA,$200,$3.00,$200,$3.00,2905.0,Approved,MS0,"$4,480.00",5360415261703058334
1791,06/21/21 17:13:45,W/D,DDA,$100,$3.00,$100,$3.00,2976.0,EMV,PUL,"$4,480.00",4492137246214175149
1792,12/01/20 19:07:22,W/D,DDA,$200,$3.00,$200,$3.00,1417.0,EMV,MS0,"$4,500.00",6548531650763991840
1793,03/26/21 05:31:46,W/D,DDA,$80,$3.00,$80,$3.00,2187.0,EMV,PUL,"$4,500.00",7315706900205045665
1794,06/03/21 15:21:53,W/D,DDA,$120,$3.00,$120,$3.00,2820.0,EMV,MS0,"$4,500.00",1442577743576230908
1795,06/04/21 11:38:36,INQ,DDA,$0,$0.00,$0,$0.00,2821.0,Approved,WAE,"$4,500.00",7917719998243785130
1796,07/05/21 12:19:24,W/D,DDA,$40,$3.00,$40,$3.00,3116.0,EMV,AFD,"$4,500.00",6595256177035216112
1797,01/29/21 00:32:26,W/D,DDA,$200,$3.00,$200,$3.00,1796.0,Approved,MS0,"$4,520.00",6385056137317728325
1798,01/29/21 06:53:27,INQ,DDA,$,$0.00,$,$0.00,1797.0,Approved,PLS,"$4,520.00",3198048075106216964
1799,01/29/21 06:54:18,W/D,DDA,$200,$0.00,$,$0.00,1798.0,INCORREC,PUL,"$4,520.00",5373019291954705079
1800,04/02/21 01:47:43,W/D,DDA,$140,$3.00,$140,$3.00,2249.0,EMV,MS0,"$4,520.00",785089925136888503
1801,09/14/20 13:48:44,W/D,DDA,$20,$3.00,$20,$3.00,976.0,Approved,MS0,"$4,540.00",167576873613633047
1802,07/05/21 11:24:03,W/D,DDA,$100,$3.00,$100,$3.00,3114.0,EMV,NYC,"$4,540.00",6113706114615981901
1803,07/05/21 12:18:02,INQ,DDA,$0,$0.00,$0,$0.00,3115.0,Approved,MS0,"$4,540.00",6595256177035216112
1804,08/08/20 13:41:43,W/D,DDA,$20,$3.00,$20,$3.00,819.0,Approved,MS0,"$4,560.00",1313587205898759542
1805,09/01/20 22:41:18,W/D,DDA,$200,$3.00,$200,$3.00,893.0,Approved,PLS,"$4,560.00",5988435915908256137
1806,09/14/20 07:52:48,W/D,DDA,$200,$3.00,$200,$3.00,971.0,Approved,MS0,"$4,560.00",5360415261703058334
1807,09/14/20 12:46:09,INQ,DDA,$,$0.00,$,$0.00,972.0,Approved,PUL,"$4,560.00",1973590902305496102
1808,09/14/20 12:47:11,INQ,DDA,$,$0.00,$,$0.00,973.0,Approved,PUL,"$4,560.00",1973590902305496102
1809,09/14/20 13:46:35,W/D,DDA,$40,$0.00,$,$0.00,974.0,NSF,MS0,"$4,560.00",167576873613633047
1810,09/14/20 13:47:26,INQ,DDA,$,$0.00,$,$0.00,975.0,Approved,MS0,"$4,560.00",167576873613633047
1811,10/23/20 03:01:50,W/D,DDA,$40,$3.00,$40,$3.00,1167.0,EMV,STR,"$4,560.00",1024144443385327747
1812,10/23/20 08:47:59,INQ,DDA,$,$0.00,$,$0.00,1168.0,Approved,CI0,"$4,560.00",6151147783377518261
1813,02/24/21 16:59:48,W/D,DDA,$20,$3.00,$20,$3.00,1968.0,EMV,MS0,"$4,560.00",8516327975540402169
1814,02/25/21 16:57:24,W/D,DDA,$200,$0.00,$,$0.00,1969.0,INCORREC,PUL,"$4,560.00",5373019291954705079
1815,04/28/21 06:06:16,W/D,DDA,$100,$3.00,$100,$3.00,2518.0,EMV,MS0,"$4,560.00",3187606172919100028
1816,04/28/21 20:41:20,INQ,DDA,$0,$0.00,$0,$0.00,2519.0,Approved,MS0,"$4,560.00",6808578253252112024
1817,05/29/21 19:41:16,W/D,DDA,$100,$3.00,$100,$3.00,2762.0,EMV,PUL,"$4,560.00",2199625036643897303
1818,08/08/20 11:31:01,W/D,DDA,$60,$3.00,$60,$3.00,818.0,Approved,PUL,"$4,580.00",6720380636312730274
1819,10/30/20 18:45:27,INQ,DDA,$,$0.00,$,$0.00,1212.0,Approved,NYC,"$4,580.00",4167967237188774096
1820,02/24/21 07:48:33,W/D,DDA,$60,$3.00,$60,$3.00,1967.0,EMV,MS0,"$4,580.00",7145075366064851556
1821,03/17/21 14:43:02,W/D,DDA,$200,$3.00,$200,$3.00,2107.0,EMV,SHZ,"$4,580.00",8892072960567252970
1822,03/25/21 19:39:57,W/D,DDA,$120,$3.00,$120,$3.00,2185.0,EMV,MS0,"$4,580.00",8022741257523729779
1823,03/25/21 22:06:53,INQ,DDA,$,$0.00,$,$0.00,2186.0,Approved,MS0,"$4,580.00",9033628238455692395
1824,06/21/21 16:55:40,W/D,DDA,$60,$3.00,$60,$3.00,2975.0,EMV,PUL,"$4,580.00",5246118854553109928
1825,07/15/21 18:17:25,W/D,DDA,$200,$3.00,$200,$3.00,3232.0,EMV,PLS,"$4,580.00",1525244677761641055
1826,07/18/20 13:12:40,W/D,DDA,$40,$3.00,$40,$3.00,667.0,Liable,PUL,"$4,600.00",7136535726450487660
1827,08/01/20 13:13:54,W/D,DDA,$200,$3.00,$200,$3.00,760.0,Liable,MS0,"$4,600.00",5778876187126349291
1828,10/23/20 03:01:01,W/D,DDA,$200,$3.00,$200,$3.00,1166.0,EMV,STR,"$4,600.00",1024144443385327747
1829,01/05/21 22:03:22,W/D,DDA,$100,$3.00,$100,$3.00,1653.0,EMV,MS0,"$4,600.00",8120477730784561281
1830,01/06/21 06:38:11,INQ,DDA,$,$0.00,$,$0.00,1654.0,Approved,MS0,"$4,600.00",4169105468910814626
1831,10/02/20 16:54:19,W/D,DDA,$40,$3.00,$40,$3.00,1065.0,Approved,MS0,"$4,620.00",6000949322690199472
1832,12/08/20 15:41:24,W/D,DDA,$20,$3.00,$20,$3.00,1489.0,EMV,MS0,"$4,620.00",7979030878900154008
1833,02/06/21 20:15:24,W/D,DDA,$100,$3.00,$100,$3.00,1871.0,Approved,PLS,"$4,620.00",6647597985986449164
1834,03/11/21 08:18:06,W/D,SAV,$200,$3.00,$200,$3.00,2039.0,EMV,PLS,"$4,620.00",6658041301601317097
1835,03/11/21 13:00:35,W/D,DDA,$200,$0.00,$,$0.00,2040.0,INCORREC,PUL,"$4,620.00",9048226873534007821
1836,03/11/21 13:01:27,W/D,DDA,$200,$0.00,$,$0.00,2041.0,INCORREC,PUL,"$4,620.00",9048226873534007821
1837,03/11/21 13:03:31,W/D,DDA,$200,$0.00,$,$0.00,2042.0,NSF,PUL,"$4,620.00",9048226873534007821
1838,03/11/21 13:04:15,W/D,DDA,$100,$0.00,$,$0.00,2043.0,NSF,PUL,"$4,620.00",9048226873534007821
1839,04/08/21 03:39:17,W/D,DDA,$80,$3.00,$80,$3.00,2323.0,EMV,PUL,"$4,620.00",2253717849722325592
1840,04/08/21 10:27:59,INQ,DDA,$,$0.00,$,$0.00,2326.0,Approved,SNE,"$4,620.00",4560471756783990168
1841,04/08/21 10:28:40,INQ,DDA,$,$0.00,$,$0.00,2327.0,Approved,SNE,"$4,620.00",4560471756783990168
1842,04/14/21 16:29:50,W/D,DDA,$20,$3.00,$20,$3.00,2403.0,Approved,PLS,"$4,620.00",2011384413497862572
1843,06/03/21 09:11:47,W/D,DDA,$200,$3.00,$200,$3.00,2819.0,Approved,CI0,"$4,620.00",7819585888129747755
1844,07/18/20 11:03:01,W/D,DDA,$200,$3.00,$200,$3.00,666.0,Liable,MS0,"$4,640.00",6935560593066602033
1845,08/08/20 02:33:00,W/D,SAV,$100,$3.00,$100,$3.00,817.0,Approved,MS0,"$4,640.00",291299283334698308
1846,11/09/20 13:50:17,W/D,SAV,$200,$3.00,$200,$3.00,1270.0,Approved,SNE,"$4,640.00",1079720515450814901
1847,12/08/20 07:11:41,W/D,DDA,$100,$3.00,$100,$3.00,1488.0,EMV,STR,"$4,640.00",2868311052352640668
1848,01/17/21 19:37:56,W/D,DDA,$200,$3.00,$200,$3.00,1724.0,Approved,PLS,"$4,640.00",1124466747624390777
1849,02/24/21 01:32:34,W/D,DDA,$100,$3.00,$100,$3.00,1966.0,Approved,PUL,"$4,640.00",6464777056282954490
1850,04/13/21 21:18:37,W/D,DDA,$40,$3.00,$40,$3.00,2402.0,Approved,PLS,"$4,640.00",2926743898453612264
1851,05/13/21 05:04:50,W/D,DDA,$200,$3.00,$200,$3.00,2645.0,EMV,PLS,"$4,640.00",7434234827246510837
1852,06/21/21 16:22:21,W/D,DDA,$100,$3.00,$100,$3.00,2974.0,EMV,PUL,"$4,640.00",4492137246214175149
1853,07/04/21 23:12:17,W/D,DDA,$20,$3.00,$20,$3.00,3111.0,Approved,PUL,"$4,640.00",2170087134616019330
1854,07/05/21 02:46:41,INQ,DDA,$0,$0.00,$0,$0.00,3112.0,Approved,PUL,"$4,640.00",3109953575013706782
1855,07/05/21 02:47:55,W/D,DDA,$20,$0.00,$0,$0.00,3113.0,UNKNOWN,PUL,"$4,640.00",3109953575013706782
1856,10/02/20 14:47:09,W/D,DDA,$200,$3.00,$200,$3.00,1063.0,EMV,STR,"$4,660.00",1866463360087359994
1857,10/02/20 16:49:46,INQ,DDA,$,$0.00,$,$0.00,1064.0,Approved,MS0,"$4,660.00",6000949322690199472
1858,11/19/20 15:33:16,W/D,DDA,$200,$3.00,$200,$3.00,1346.0,Approved,PUL,"$4,660.00",7304881223900989991
1859,11/19/20 22:13:28,INQ,DDA,$,$0.00,$,$0.00,1347.0,Approved,MS0,"$4,660.00",8136556272887052100
1860,11/19/20 22:52:25,INQ,SAV,$,$0.00,$,$0.00,1348.0,Approved,PLS,"$4,660.00",6593289241846068471
1861,04/02/21 00:59:18,W/D,DDA,$60,$3.00,$60,$3.00,2247.0,EMV,AFR,"$4,660.00",6904807094660509534
1862,04/02/21 01:46:46,INQ,DDA,$,$0.00,$,$0.00,2248.0,Approved,MS0,"$4,660.00",785089925136888503
1863,04/28/21 04:16:15,W/D,DDA,$200,$3.00,$200,$3.00,2516.0,EMV,MS0,"$4,660.00",6069220163346649784
1864,04/28/21 05:33:40,W/D,DDA,$200,$0.00,$0,$0.00,2517.0,NSF,VNT,"$4,660.00",6921785726713257624
1865,05/29/21 16:32:11,W/D,DDA,$40,$3.00,$40,$3.00,2761.0,EMV,PUL,"$4,660.00",9048226873534007821
1866,07/04/21 20:28:37,W/D,DDA,$60,$3.00,$60,$3.00,3110.0,EMV,PLS,"$4,660.00",2587980680065755173
1867,07/28/21 22:00:43,W/D,DDA,$100,$3.00,$100,$3.00,3344.0,EMV,PUL,"$4,660.00",807366376056141875
1868,12/24/20 14:13:33,W/D,DDA,$200,$3.00,$200,$3.00,1567.0,EMV,CI0,"$4,680.00",6151147783377518261
1869,04/13/21 21:17:43,W/D,DDA,$200,$3.00,$200,$3.00,2401.0,Approved,PLS,"$4,680.00",2926743898453612264
1870,06/15/21 01:56:19,W/D,DDA,$180,$3.00,$180,$3.00,2904.0,Approved,PUL,"$4,680.00",2915755465359649599
1871,12/01/20 18:44:21,W/D,CRD,$40,$3.00,$40,$3.00,1415.0,EMV,PLS,"$4,700.00",7932280326139793801
1872,12/01/20 19:05:33,W/D,DDA,$200,$0.00,$,$0.00,1416.0,INCORREC,MS0,"$4,700.00",6548531650763991840
1873,01/05/21 08:52:58,W/D,DDA,$100,$3.00,$100,$3.00,1652.0,Approved,NYC,"$4,700.00",397308082583390122
1874,03/25/21 05:06:05,W/D,DDA,$140,$3.00,$140,$3.00,2184.0,Approved,PUL,"$4,700.00",5373019291954705079
1875,04/08/21 01:12:38,W/D,DDA,$160,$3.00,$160,$3.00,2318.0,EMV,PUL,"$4,700.00",2253717849722325592
1876,04/08/21 02:22:11,INQ,DDA,$,$0.00,$,$0.00,2320.0,Approved,PUL,"$4,700.00",2924926695128838930
1877,05/29/21 09:58:03,W/D,DDA,$140,$3.00,$140,$3.00,2760.0,EMV,PUL,"$4,700.00",2706883791195089010
1878,01/28/21 22:14:54,W/D,DDA,$40,$3.00,$40,$3.00,1793.0,EMV,SNE,"$4,720.00",7601844376814250011
1879,01/29/21 00:31:05,INQ,DDA,$,$0.00,$,$0.00,1794.0,Approved,MS0,"$4,720.00",6385056137317728325
1880,01/29/21 00:31:36,INQ,DDA,$,$0.00,$,$0.00,1795.0,Approved,MS0,"$4,720.00",6385056137317728325
1881,02/06/21 17:34:23,W/D,DDA,$40,$3.00,$40,$3.00,1870.0,Approved,PLS,"$4,720.00",6647597985986449164
1882,04/02/21 00:46:18,W/D,DDA,$80,$3.00,$80,$3.00,2246.0,EMV,AFR,"$4,720.00",6904807094660509534
1883,07/04/21 20:27:31,W/D,DDA,$200,$3.00,$200,$3.00,3109.0,EMV,PLS,"$4,720.00",2587980680065755173
